433	29956	1
462	2147	1
466	672	1
466	1457	1
466	1459	1
467	467	1
467	2274	1
468	3725	1
468	5432	1
468	57761	1
468	58487	1
472	2177	1
473	1822	1
475	538	1
475	540	1
476	7178	1
523	7284	1
527	29956	1
538	2745	1
538	51248	1
540	2745	1
546	2146	1
546	5888	1
549	549	1
550	3674	1
554	114897	1
558	2621	1
558	23371	1
567	567	1
567	909	1
567	910	1
567	912	1
567	2217	1
567	3077	1
567	3105	1
567	3106	1
567	3107	1
567	3133	1
571	571	1
571	672	1
572	596	1
572	597	1
572	4170	1
572	5499	1
572	6281	1
572	7531	1
572	7533	1
572	7534	1
572	10971	1
573	1839	1
573	3303	1
573	3312	1
573	5894	1
573	5914	1
573	5925	1
573	6767	1
573	23645	1
575	8938	1
575	10458	1
578	4170	1
580	580	1
580	602	1
580	672	1
580	1107	1
580	1477	1
580	2130	1
580	10915	1
580	11143	1
580	28964	1
580	57562	1
581	581	1
581	596	1
581	597	1
581	4170	1
581	51100	1
582	1915	1
582	3875	1
582	5076	1
582	10211	1
582	23265	1
583	3875	1
583	5076	1
583	10211	1
583	23265	1
585	1639	1
585	2034	1
585	3875	1
585	5076	1
585	5108	1
585	10211	1
585	23265	1
587	587	1
590	590	1
593	594	1
595	1017	1
595	1019	1
595	1021	1
595	1026	1
595	2099	1
596	596	1
596	637	1
596	638	1
596	663	1
596	664	1
596	665	1
596	841	1
596	3164	1
596	4170	1
596	5499	1
596	5663	1
596	5883	1
596	5894	1
596	6237	1
596	7159	1
596	8678	1
596	8739	1
596	9774	1
596	10134	1
596	23770	1
596	27113	1
596	57099	1
596	57142	1
596	149428	1
597	637	1
602	2033	1
602	2353	1
602	3725	1
602	4790	1
602	6256	1
602	8544	1
602	10987	1
602	55728	1
604	7704	1
604	9611	1
604	9612	1
604	10773	1
604	54880	1
607	1499	1
607	26108	1
607	90780	1
608	10673	1
610	348980	1
613	1399	1
613	2071	1
613	2885	1
613	2887	1
613	4301	1
613	5294	1
627	4908	1
627	4915	1
635	635	1
636	2932	1
636	5870	1
636	10540	1
637	4170	1
638	4170	1
641	2237	1
641	4292	1
641	5888	1
641	5892	1
641	6117	1
641	7013	1
641	7014	1
641	7156	1
641	7486	1
641	10036	1
642	7329	1
646	9463	1
650	650	1
650	657	1
650	659	1
652	652	1
652	657	1
652	659	1
655	659	1
655	9241	1
657	657	1
657	10262	1
659	659	1
659	3984	1
660	11099	1
663	663	1
663	998	1
664	664	1
664	665	1
664	961	1
665	665	1
665	55240	1
672	672	1
672	675	1
672	1460	1
672	1487	1
672	1488	1
672	1660	1
672	1869	1
672	2175	1
672	2177	1
672	2274	1
672	3725	1
672	3726	1
672	3727	1
672	3838	1
672	4215	1
672	4436	1
672	4609	1
672	5500	1
672	5931	1
672	6160	1
672	6772	1
672	8295	1
672	8314	1
672	8315	1
672	8543	1
672	8554	1
672	9079	1
672	9111	1
672	10111	1
672	11073	1
672	25920	1
672	26747	1
672	51588	1
672	59348	1
672	83990	1
672	84142	1
675	701	1
675	2189	1
675	2316	1
675	5888	1
675	7979	1
675	11144	1
675	56647	1
675	56946	1
675	79728	1
683	683	1
687	5241	1
689	2099	1
694	3219	1
694	3276	1
694	9337	1
694	29883	1
695	695	1
695	2885	1
695	25998	1
695	29760	1
699	8546	1
699	10717	1
701	991	1
701	1062	1
701	6623	1
701	8546	1
701	9184	1
701	10717	1
708	5587	1
708	8739	1
715	715	1
718	11326	1
731	733	1
754	9232	1
767	3708	1
771	771	1
773	9478	1
775	784	1
775	805	1
785	6857	1
793	10048	1
805	805	1
805	3781	1
805	4638	1
805	5470	1
805	5475	1
805	5898	1
805	5899	1
805	9738	1
805	10142	1
810	4651	1
811	64714	1
814	5970	1
819	8870	1
819	23495	1
823	5664	1
824	826	1
824	2620	1
825	7273	1
829	6285	1
831	8497	1
831	8499	1
831	8500	1
831	8541	1
834	834	1
834	29108	1
835	835	1
835	8738	1
836	836	1
836	842	1
836	1630	1
836	8837	1
836	65267	1
839	839	1
840	840	1
841	841	1
841	843	1
841	8772	1
841	8837	1
841	9994	1
842	842	1
842	79444	1
843	8772	1
843	8837	1
843	23429	1
846	2316	1
847	847	1
857	3397	1
857	6342	1
857	7220	1
860	3725	1
861	865	1
861	7088	1
861	9612	1
861	25937	1
862	862	1
862	5576	1
862	7704	1
862	9611	1
862	9612	1
863	22834	1
864	7088	1
867	1436	1
867	1956	1
867	2534	1
867	2885	1
867	3055	1
867	4067	1
867	4233	1
867	4690	1
867	5335	1
867	6714	1
867	6850	1
867	7332	1
867	7529	1
867	7534	1
867	7535	1
867	8470	1
867	10253	1
867	10603	1
867	23607	1
867	26578	1
867	30011	1
867	81848	1
868	2885	1
868	8874	1
868	30011	1
875	875	1
875	3064	1
887	5781	1
889	9270	1
890	990	1
890	991	1
890	1017	1
890	1026	1
890	1027	1
890	23421	1
891	899	1
891	1017	1
891	10928	1
891	57820	1
894	7703	1
896	1019	1
896	1021	1
896	10270	1
896	27335	1
898	1017	1
898	1026	1
898	8452	1
900	5524	1
902	1017	1
902	1022	1
904	1025	1
904	2896	1
904	4299	1
904	5371	1
904	10614	1
904	29969	1
905	10614	1
914	9051	1
914	10421	1
914	23607	1
915	925	1
916	4690	1
916	6850	1
919	919	1
920	920	1
920	3932	1
920	51324	1
925	925	1
925	3105	1
929	7097	1
939	7186	1
939	10572	1
940	9402	1
941	1493	1
942	1493	1
943	7186	1
943	7188	1
958	7186	1
958	7187	1
958	7188	1
958	7189	1
960	960	1
967	7076	1
972	972	1
975	975	1
988	4999	1
988	5511	1
988	6711	1
988	8458	1
988	284058	1
990	1017	1
990	4172	1
990	4176	1
990	4998	1
990	4999	1
990	28227	1
990	81620	1
991	4085	1
991	26271	1
991	375686	1
993	4217	1
993	7529	1
993	7534	1
994	2099	1
994	7529	1
994	7533	1
994	7534	1
995	5111	1
995	5300	1
996	5300	1
996	8881	1
997	1460	1
998	998	1
998	4294	1
998	4296	1
998	4688	1
998	5058	1
998	5062	1
998	5584	1
998	6453	1
998	7454	1
998	8476	1
998	9322	1
998	10188	1
998	10298	1
998	10458	1
998	10602	1
998	23263	1
998	50855	1
998	56882	1
998	56924	1
998	57144	1
998	84552	1
998	84612	1
998	142685	1
998	149428	1
999	1495	1
999	1499	1
999	1500	1
999	3320	1
999	5499	1
1003	3728	1
1017	1017	1
1017	1026	1
1017	1027	1
1017	1033	1
1017	1163	1
1017	8900	1
1017	9134	1
1019	1026	1
1019	1029	1
1019	1031	1
1019	11140	1
1020	1020	1
1020	1027	1
1020	8851	1
1020	22853	1
1020	91768	1
1021	1026	1
1021	1029	1
1021	1031	1
1021	1032	1
1021	11140	1
1025	8812	1
1025	10002	1
1025	22907	1
1026	1647	1
1026	5111	1
1026	7251	1
1026	8900	1
1026	9134	1
1026	10912	1
1026	25792	1
1026	56647	1
1027	2885	1
1027	6502	1
1027	8851	1
1027	9134	1
1027	10762	1
1028	3984	1
1028	5111	1
1029	1616	1
1029	1877	1
1029	4193	1
1029	7157	1
1029	7319	1
1029	29950	1
1029	55602	1
1029	84687	1
1030	8099	1
1033	1033	1
1039	9643	1
1050	1386	1
1050	23054	1
1051	1958	1
1051	2033	1
1051	2908	1
1060	1616	1
1062	1062	1
1062	83540	1
1063	55746	1
1066	1066	1
1069	7508	1
1069	9814	1
1072	6310	1
1072	10808	1
1075	1075	1
1080	1080	1
1080	5518	1
1080	9170	1
1080	9351	1
1080	57120	1
1081	2488	1
1081	2492	1
1081	3973	1
1081	94115	1
1104	5901	1
1104	8498	1
1105	9611	1
1107	3064	1
1107	26135	1
1107	28964	1
1107	55660	1
1121	5864	1
1121	7879	1
1122	5864	1
1124	5879	1
1147	1387	1
1147	2175	1
1147	8517	1
1147	9020	1
1155	7874	1
1155	8139	1
1161	2074	1
1163	6502	1
1173	1493	1
1173	10928	1
1174	23431	1
1184	1184	1
1187	1187	1
1192	6399	1
1207	10419	1
1211	1213	1
1213	1213	1
1213	3092	1
1230	5355	1
1230	10488	1
1263	10519	1
1270	1270	1
1277	3486	1
1277	7295	1
1281	6678	1
1282	1282	1
1282	1284	1
1284	1284	1
1302	4921	1
1314	1315	1
1314	11316	1
1315	9276	1
1315	10945	1
1315	11316	1
1315	22820	1
1315	26958	1
1317	1317	1
1326	1326	1
1326	4790	1
1356	4353	1
1385	1387	1
1385	2274	1
1385	2275	1
1385	9457	1
1385	283629	1
1386	1386	1
1386	1387	1
1386	1457	1
1386	1459	1
1386	3725	1
1386	4088	1
1386	4089	1
1386	5600	1
1386	7329	1
1386	8433	1
1386	23054	1
1387	1387	1
1387	1457	1
1387	1459	1
1387	1958	1
1387	2308	1
1387	3091	1
1387	3172	1
1387	3217	1
1387	3661	1
1387	3663	1
1387	4602	1
1387	4673	1
1387	4780	1
1387	5928	1
1387	5970	1
1387	6721	1
1387	6773	1
1387	6996	1
1387	7157	1
1387	8202	1
1387	8648	1
1387	10847	1
1387	23054	1
1387	29950	1
1390	9457	1
1392	1394	1
1398	1793	1
1398	1956	1
1398	2885	1
1398	2889	1
1398	6310	1
1398	6654	1
1398	6655	1
1398	11184	1
1399	1399	1
1399	5296	1
1399	9564	1
1400	3064	1
1400	7431	1
1407	5187	1
1407	8864	1
1409	1410	1
1409	1415	1
1409	1420	1
1410	1411	1
1410	1415	1
1410	1420	1
1410	26353	1
1414	1414	1
1415	1415	1
1415	1420	1
1421	1421	1
1432	1432	1
1432	1843	1
1432	8569	1
1432	8880	1
1432	8986	1
1432	9261	1
1432	10454	1
1432	11221	1
1432	27429	1
1432	55578	1
1432	80824	1
1434	7157	1
1435	8651	1
1436	2885	1
1436	8651	1
1437	1438	1
1437	1439	1
1437	1441	1
1438	5295	1
1439	1439	1
1439	3562	1
1441	2885	1
1441	6464	1
1445	3480	1
1448	3646	1
1454	5187	1
1454	8312	1
1455	4690	1
1457	1460	1
1457	2353	1
1457	3725	1
1459	1460	1
1459	2353	1
1459	3725	1
1459	4691	1
1460	1460	1
1460	6125	1
1460	55690	1
1465	1465	1
1475	1475	1
1478	10923	1
1482	6910	1
1485	9947	1
1487	4193	1
1487	7050	1
1487	8204	1
1487	8535	1
1487	8543	1
1487	9079	1
1487	9734	1
1487	64375	1
1487	93986	1
1488	1488	1
1488	2275	1
1488	3090	1
1488	8535	1
1488	51274	1
1488	55553	1
1490	2335	1
1495	1495	1
1495	1499	1
1495	3728	1
1499	2064	1
1499	2274	1
1499	2516	1
1499	6500	1
1499	6597	1
1499	6925	1
1499	6934	1
1499	7153	1
1499	8312	1
1499	8851	1
1499	8945	1
1499	9223	1
1499	51176	1
1499	56998	1
1499	79577	1
1499	84662	1
1500	1500	1
1500	5663	1
1500	10009	1
1501	5663	1
1501	23037	1
1501	55914	1
1501	57554	1
1508	6281	1
1508	54507	1
1523	5925	1
1524	6376	1
1535	653361	1
1600	4035	1
1600	4036	1
1600	6477	1
1601	2885	1
1601	4036	1
1601	4646	1
1602	7329	1
1603	4170	1
1604	1604	1
1605	1605	1
1605	1756	1
1605	2534	1
1605	2885	1
1605	4690	1
1605	6714	1
1605	7402	1
1612	1612	1
1612	5595	1
1612	10016	1
1615	2885	1
1616	1616	1
1616	2113	1
1616	2908	1
1616	3065	1
1616	3066	1
1616	3315	1
1616	5371	1
1616	6517	1
1616	6934	1
1616	7048	1
1616	7157	1
1616	7329	1
1616	7341	1
1616	10445	1
1616	11186	1
1616	11315	1
1617	1618	1
1617	22873	1
1617	23369	1
1617	66037	1
1618	1618	1
1630	4150	1
1630	5747	1
1634	1956	1
1639	1639	1
1639	1780	1
1639	3832	1
1639	4137	1
1639	5870	1
1639	6249	1
1639	9001	1
1642	1643	1
1642	8451	1
1646	1646	1
1647	4216	1
1647	5111	1
1647	6256	1
1647	90480	1
1649	3727	1
1655	2099	1
1656	80153	1
1660	3609	1
1660	5970	1
1660	26993	1
1676	1677	1
1678	8027	1
1716	1716	1
1725	1725	1
1731	9212	1
1734	23032	1
1737	5162	1
1737	5165	1
1738	1738	1
1738	8050	1
1739	2903	1
1739	3739	1
1739	6868	1
1739	8573	1
1739	9229	1
1739	23095	1
1739	25960	1
1739	55872	1
1739	93643	1
1740	2904	1
1741	1742	1
1741	2066	1
1741	2904	1
1741	8831	1
1741	9615	1
1741	60412	1
1742	1742	1
1742	2064	1
1742	2066	1
1742	2903	1
1742	2904	1
1742	2905	1
1742	2906	1
1742	3736	1
1742	3739	1
1742	3741	1
1742	3761	1
1742	4035	1
1742	4036	1
1742	4179	1
1742	4842	1
1742	8324	1
1742	8573	1
1742	9146	1
1742	9228	1
1742	9229	1
1742	9419	1
1742	22871	1
1742	23095	1
1742	54413	1
1742	54910	1
1746	4487	1
1756	1837	1
1756	3880	1
1756	6640	1
1756	54212	1
1759	2885	1
1759	6456	1
1760	3316	1
1778	5048	1
1780	8655	1
1785	2885	1
1785	6453	1
1785	6456	1
1785	22941	1
1785	50944	1
1786	3066	1
1786	29128	1
1786	55929	1
1788	7329	1
1788	8554	1
1788	9063	1
1788	23468	1
1788	29947	1
1789	7329	1
1789	7341	1
1791	5111	1
1791	30836	1
1793	2885	1
1793	6714	1
1793	8440	1
1796	1796	1
1796	5979	1
1800	1800	1
1810	10589	1
1811	9351	1
1812	2316	1
1812	50632	1
1813	2036	1
1813	2316	1
1813	23413	1
1813	84687	1
1814	2036	1
1814	2316	1
1814	54102	1
1822	7205	1
1822	10458	1
1822	11059	1
1822	11060	1
1822	54477	1
1822	84528	1
1825	11187	1
1827	5530	1
1828	5318	1
1828	11187	1
1829	11187	1
1830	11187	1
1832	3728	1
1832	5318	1
1832	8502	1
1838	3798	1
1839	7704	1
1840	2033	1
1843	5594	1
1849	2690	1
1855	2059	1
1855	4088	1
1855	8312	1
1855	23072	1
1859	7529	1
1869	4194	1
1869	4692	1
1869	5925	1
1869	7027	1
1869	7029	1
1869	11073	1
1869	23054	1
1869	56654	1
1870	7029	1
1871	4605	1
1871	7029	1
1871	7030	1
1874	5925	1
1874	7027	1
1874	7029	1
1875	2033	1
1875	5933	1
1875	7027	1
1876	23429	1
1877	5925	1
1877	7157	1
1877	11186	1
1891	3064	1
1894	50855	1
1909	51564	1
1911	1912	1
1912	6667	1
1912	9261	1
1915	5111	1
1915	5335	1
1915	7704	1
1936	3895	1
1937	1937	1
1937	11178	1
1937	84676	1
1942	1969	1
1947	80852	1
1950	1950	1
1950	1956	1
1956	1956	1
1956	2885	1
1956	2887	1
1956	3303	1
1956	3312	1
1956	3717	1
1956	4582	1
1956	4690	1
1956	5295	1
1956	5335	1
1956	5753	1
1956	5770	1
1956	5781	1
1956	5921	1
1956	6464	1
1956	6642	1
1956	7039	1
1956	7409	1
1956	10013	1
1956	54206	1
1958	2033	1
1964	1983	1
1965	5610	1
1969	5295	1
1969	6503	1
1973	1981	1
1973	1982	1
1973	27250	1
1975	1975	1
1977	1977	1
1977	1978	1
1977	1979	1
1977	1982	1
1977	8637	1
1978	9470	1
1981	1981	1
1981	4686	1
1981	26986	1
1991	388677	1
1997	6667	1
2005	6722	1
2010	4000	1
2010	5720	1
2010	9774	1
2010	91746	1
2011	7534	1
2017	22941	1
2017	142685	1
2023	6399	1
2033	3091	1
2033	4094	1
2033	4193	1
2033	5454	1
2033	5465	1
2033	5629	1
2033	5970	1
2033	6095	1
2033	7020	1
2033	7157	1
2033	7528	1
2033	10370	1
2033	133746	1
2033	163732	1
2034	3646	1
2035	4926	1
2035	9414	1
2036	3708	1
2036	4926	1
2037	2890	1
2037	7532	1
2038	84651	1
2048	2048	1
2048	6714	1
2054	8773	1
2056	2057	1
2057	2057	1
2057	3635	1
2057	5336	1
2058	3376	1
2058	5451	1
2059	2059	1
2059	10006	1
2063	7026	1
2064	2064	1
2064	2885	1
2064	2886	1
2064	3084	1
2064	5295	1
2064	5296	1
2064	5335	1
2064	5781	1
2064	6464	1
2064	6774	1
2064	9463	1
2064	55914	1
2065	2065	1
2065	2886	1
2065	3084	1
2065	5295	1
2065	5296	1
2065	5753	1
2065	6464	1
2066	2066	1
2066	3084	1
2066	6464	1
2066	10413	1
2067	2072	1
2067	7507	1
2068	2071	1
2068	2073	1
2068	2965	1
2068	2966	1
2068	2967	1
2071	2073	1
2071	2965	1
2071	2966	1
2071	2967	1
2072	84464	1
2073	2074	1
2073	2965	1
2073	2966	1
2078	2114	1
2091	6606	1
2099	2099	1
2099	2308	1
2099	3275	1
2099	3725	1
2099	4193	1
2099	4255	1
2099	5457	1
2099	5458	1
2099	5536	1
2099	6597	1
2099	6714	1
2099	7025	1
2099	7337	1
2099	7799	1
2099	8202	1
2099	8431	1
2099	8648	1
2099	9584	1
2099	10499	1
2099	11214	1
2099	23054	1
2099	29931	1
2099	30836	1
2099	55629	1
2099	79039	1
2100	5536	1
2100	8648	1
2100	9584	1
2100	23054	1
2104	2104	1
2104	8648	1
2104	10891	1
2107	2935	1
2107	5515	1
2108	2109	1
2114	3725	1
2114	8558	1
2114	10771	1
2120	2120	1
2120	2885	1
2120	7329	1
2122	8409	1
2130	6631	1
2130	7536	1
2130	11186	1
2138	6495	1
2139	2771	1
2139	2781	1
2146	7409	1
2146	8726	1
2147	2147	1
2147	2149	1
2147	2157	1
2147	2243	1
2147	2811	1
2147	3053	1
2147	7056	1
2152	2155	1
2155	2155	1
2155	2159	1
2157	2157	1
2157	7450	1
2157	11093	1
2160	2160	1
2162	2162	1
2175	2175	1
2175	2176	1
2175	2178	1
2175	2188	1
2175	2189	1
2175	3551	1
2175	6597	1
2176	2178	1
2176	2189	1
2176	2950	1
2176	3303	1
2176	6772	1
2176	7184	1
2176	27033	1
2177	2178	1
2178	2189	1
2185	2185	1
2185	2934	1
2185	5829	1
2185	7041	1
2185	9600	1
2185	57605	1
2185	58480	1
2185	83394	1
2186	4150	1
2187	80233	1
2188	2189	1
2189	2189	1
2189	7517	1
2194	2194	1
2195	9454	1
2199	2200	1
2200	2200	1
2203	2203	1
2204	3493	1
2205	3497	1
2213	3500	1
2213	5335	1
2215	3500	1
2224	2260	1
2232	2272	1
2237	3178	1
2237	5111	1
2237	7486	1
2242	7430	1
2243	2244	1
2243	2266	1
2244	2266	1
2246	2246	1
2246	2260	1
2246	2261	1
2246	2263	1
2246	3313	1
2246	9158	1
2247	2260	1
2247	2263	1
2247	9982	1
2248	10969	1
2252	2263	1
2252	3339	1
2254	2254	1
2255	2263	1
2260	2260	1
2260	5335	1
2260	10818	1
2263	2263	1
2268	6850	1
2272	3329	1
2272	3336	1
2272	7329	1
2274	2274	1
2274	2275	1
2274	3488	1
2274	3675	1
2274	3679	1
2274	3688	1
2274	5594	1
2274	5664	1
2274	7273	1
2274	8877	1
2274	22900	1
2274	27332	1
2274	51455	1
2274	79797	1
2275	2275	1
2275	3679	1
2275	51274	1
2280	2280	1
2280	3708	1
2280	7046	1
2280	11146	1
2281	6262	1
2286	10565	1
2286	56893	1
2287	4193	1
2288	5264	1
2288	11146	1
2290	8928	1
2313	2623	1
2314	9208	1
2314	9209	1
2314	10293	1
2316	2317	1
2316	2811	1
2316	2885	1
2316	3688	1
2316	3695	1
2316	4867	1
2316	5663	1
2316	5664	1
2316	7186	1
2316	7204	1
2316	7428	1
2316	9133	1
2316	80790	1
2316	83478	1
2317	2317	1
2317	2885	1
2317	3688	1
2317	5663	1
2317	5664	1
2318	3751	1
2318	6416	1
2318	6444	1
2318	6445	1
2318	9499	1
2318	58529	1
2321	5228	1
2321	5335	1
2321	7422	1
2323	2323	1
2332	2332	1
2332	8087	1
2332	9513	1
2332	23191	1
2332	26747	1
2332	26999	1
2332	57532	1
2335	2335	1
2335	3486	1
2335	7356	1
2339	2342	1
2339	7046	1
2353	3725	1
2353	3726	1
2353	4088	1
2353	4773	1
2353	8648	1
2353	9612	1
2395	9512	1
2488	2492	1
2492	10971	1
2492	26060	1
2494	8431	1
2512	2512	1
2512	10135	1
2516	6662	1
2516	8204	1
2516	55629	1
2516	55809	1
2516	115950	1
2521	3609	1
2533	2534	1
2533	4068	1
2533	8631	1
2534	2534	1
2534	3362	1
2534	4068	1
2534	5295	1
2534	5580	1
2534	5588	1
2534	9564	1
2534	23607	1
2534	80306	1
2539	2539	1
2549	2885	1
2549	5295	1
2549	5335	1
2549	5781	1
2549	9402	1
2550	9568	1
2553	3054	1
2561	66008	1
2566	11337	1
2571	2571	1
2597	2597	1
2623	4005	1
2623	161882	1
2624	5371	1
2624	5914	1
2624	6688	1
2626	23414	1
2635	9448	1
2638	2638	1
2641	2696	1
2643	2643	1
2643	10598	1
2645	2646	1
2645	5207	1
2647	26258	1
2647	282991	1
2669	51291	1
2670	5663	1
2671	10987	1
2671	149428	1
2672	10401	1
2676	9048	1
2688	2690	1
2688	5618	1
2690	5770	1
2690	5771	1
2690	5774	1
2690	5780	1
2690	5787	1
2690	5794	1
2694	2694	1
2695	2696	1
2697	7082	1
2733	9631	1
2735	51684	1
2744	6640	1
2769	7265	1
2770	6002	1
2770	6004	1
2770	10287	1
2770	10636	1
2771	10287	1
2771	29899	1
2773	5997	1
2773	6001	1
2773	6002	1
2773	10287	1
2773	10636	1
2775	10287	1
2778	55188	1
2782	2785	1
2782	2786	1
2782	2792	1
2782	54331	1
2783	2792	1
2783	5894	1
2784	2792	1
2801	5861	1
2801	26003	1
2801	51765	1
2801	81876	1
2802	51125	1
2804	64746	1
2810	2810	1
2810	2908	1
2810	7157	1
2811	7450	1
2811	7534	1
2833	3627	1
2861	5071	1
2872	5594	1
2873	9318	1
2874	3065	1
2874	8431	1
2874	8841	1
2874	8900	1
2885	2885	1
2885	2889	1
2885	3190	1
2885	3309	1
2885	3717	1
2885	3815	1
2885	3856	1
2885	3937	1
2885	4133	1
2885	4233	1
2885	4582	1
2885	4627	1
2885	4691	1
2885	5062	1
2885	5295	1
2885	5296	1
2885	5530	1
2885	5777	1
2885	5781	1
2885	6464	1
2885	6654	1
2885	6655	1
2885	6711	1
2885	7409	1
2885	8491	1
2885	8871	1
2885	9229	1
2885	9846	1
2885	10188	1
2885	10451	1
2885	10617	1
2885	10657	1
2885	11183	1
2885	11184	1
2885	27040	1
2885	30011	1
2885	50807	1
2885	80306	1
2885	142685	1
2886	5979	1
2886	27289	1
2887	3480	1
2887	3643	1
2887	3815	1
2887	5604	1
2887	5894	1
2887	5979	1
2887	64599	1
2888	3643	1
2889	3055	1
2891	4905	1
2891	9463	1
2891	23426	1
2892	9463	1
2892	23426	1
2893	9463	1
2893	23426	1
2895	5775	1
2895	57120	1
2895	392862	1
2896	3339	1
2897	6386	1
2897	9463	1
2898	6386	1
2898	9463	1
2899	9463	1
2899	23426	1
2908	2908	1
2908	5970	1
2908	7295	1
2908	7337	1
2908	7533	1
2908	7818	1
2908	8204	1
2908	8648	1
2908	9282	1
2908	9611	1
2908	10048	1
2908	10499	1
2913	5494	1
2913	9463	1
2913	23426	1
2917	9463	1
2919	2919	1
2923	2923	1
2923	6892	1
2932	8312	1
2932	11215	1
2932	51199	1
2932	100533105	1
2936	2936	1
2938	2938	1
2950	2950	1
2956	4436	1
2957	2958	1
2957	6908	1
2958	6908	1
2959	2962	1
2959	6880	1
2959	6908	1
2960	2961	1
2960	2965	1
2962	2963	1
2962	6722	1
2962	9150	1
2965	2966	1
2965	11321	1
2966	2967	1
2972	6908	1
2990	2990	1
2992	2997	1
2993	2993	1
2995	4354	1
3001	3001	1
3005	5890	1
3008	26013	1
3014	9656	1
3015	3619	1
3040	3043	1
3040	51327	1
3054	5134	1
3054	6667	1
3054	7709	1
